Player,Session,Session Date,Score,Flag
Player 5,Cardio,27/01/2022,3.000000,Actual
Player 5,Cardio,28/01/2022,5.000000,Actual
Player 5,Cardio,31/01/2022,5.000000,Carried over
Player 5,Cardio,01/02/2022,5.000000,Carried over
Player 5,Cardio,02/02/2022,5.000000,Carried over
Player 5,Cardio,03/02/2022,5.000000,Carried over
Player 5,Cardio,04/02/2022,4.000000,Actual
Player 5,Cardio,07/02/2022,10.000000,Actual
Player 5,Cardio,08/02/2022,6.000000,Actual
Player 5,Cardio,09/02/2022,4.000000,Actual
Player 5,Cardio,10/02/2022,6.000000,Actual
Player 5,Cardio,11/02/2022,8.000000,Actual
Player 5,Cardio,14/02/2022,8.000000,Carried over
Player 5,Cardio,15/02/2022,6.000000,Actual
Player 5,Cardio,16/02/2022,3.000000,Actual
Player 5,Cardio,17/02/2022,9.000000,Actual
Player 5,Cardio,18/02/2022,9.000000,Carried over
Player 5,Cardio,21/02/2022,5.000000,Actual
Player 5,Cardio,22/02/2022,5.000000,Carried over
Player 5,Cardio,23/02/2022,4.000000,Actual
Player 5,Cardio,24/02/2022,10.000000,Actual
Player 5,Cardio,25/02/2022,10.000000,Carried over
Player 5,Cardio,28/02/2022,6.000000,Actual
Player 5,Cardio,01/03/2022,3.000000,Actual
Player 5,Cardio,02/03/2022,3.000000,Actual
Player 5,Cardio,03/03/2022,3.000000,Carried over
Player 5,Cardio,04/03/2022,3.000000,Carried over
Player 5,Cardio,07/03/2022,9.000000,Actual
Player 5,Cardio,08/03/2022,9.000000,Carried over
Player 5,Cardio,09/03/2022,8.000000,Actual
Player 5,Cardio,10/03/2022,8.000000,Actual
Player 5,Cardio,11/03/2022,8.000000,Carried over
Player 5,Cardio,14/03/2022,8.000000,Carried over
Player 5,Cardio,15/03/2022,3.000000,Actual
Player 5,Cardio,16/03/2022,8.000000,Actual
Player 5,Cardio,17/03/2022,8.000000,Carried over
Player 5,Cardio,18/03/2022,8.000000,Carried over
Player 5,Cardio,21/03/2022,8.000000,Carried over
Player 5,Cardio,22/03/2022,8.000000,Carried over
Player 5,Cardio,23/03/2022,8.000000,Carried over
Player 5,Cardio,24/03/2022,3.000000,Actual
Player 5,Cardio,25/03/2022,9.000000,Actual
Player 5,Cardio,28/03/2022,3.000000,Actual
Player 5,Cardio,29/03/2022,6.000000,Actual
Player 5,Cardio,30/03/2022,9.000000,Actual
Player 5,Cardio,31/03/2022,8.000000,Actual
Player 5,Cardio,01/04/2022,10.000000,Actual
Player 5,Cardio,04/04/2022,3.000000,Actual
Player 5,Cardio,05/04/2022,10.000000,Actual
Player 5,Cardio,06/04/2022,10.000000,Carried over
Player 5,Cardio,07/04/2022,10.000000,Actual
Player 5,Cardio,08/04/2022,9.000000,Actual
Player 5,Cardio,11/04/2022,9.000000,Carried over
Player 5,Cardio,12/04/2022,9.000000,Carried over
Player 5,Cardio,13/04/2022,9.000000,Actual
Player 5,Cardio,14/04/2022,9.000000,Carried over
Player 5,Cardio,15/04/2022,9.000000,Carried over
Player 5,Cardio,18/04/2022,8.000000,Actual
Player 5,Cardio,19/04/2022,8.000000,Carried over
Player 5,Cardio,20/04/2022,6.000000,Actual
Player 5,Cardio,21/04/2022,6.000000,Carried over
Player 5,Cardio,22/04/2022,6.000000,Carried over
Player 5,Cardio,25/04/2022,6.000000,Carried over
Player 5,Cardio,26/04/2022,6.000000,Actual
Player 5,Cardio,27/04/2022,6.000000,Carried over
Player 5,Cardio,28/04/2022,4.000000,Actual
Player 5,Cardio,29/04/2022,5.000000,Actual
Player 5,Cardio,02/05/2022,4.000000,Actual
Player 5,Cardio,03/05/2022,7.000000,Actual
Player 5,Cardio,04/05/2022,7.000000,Carried over
Player 5,Cardio,05/05/2022,7.000000,Carried over
Player 5,Cardio,06/05/2022,10.000000,Actual
Player 5,Cardio,09/05/2022,5.000000,Actual
Player 5,Cardio,10/05/2022,5.000000,Carried over
Player 5,Cardio,11/05/2022,8.000000,Actual
Player 5,Cardio,12/05/2022,4.000000,Actual
Player 5,Cardio,13/05/2022,9.000000,Actual
Player 5,Cardio,16/05/2022,9.000000,Carried over
Player 5,Cardio,17/05/2022,9.000000,Carried over
Player 5,Cardio,18/05/2022,7.000000,Actual
Player 5,Cardio,19/05/2022,9.000000,Actual
Player 5,Cardio,20/05/2022,8.000000,Actual
Player 5,Cardio,23/05/2022,8.000000,Carried over
Player 5,Cardio,24/05/2022,5.000000,Actual
Player 5,Cardio,25/05/2022,5.000000,Carried over
Player 5,Cardio,26/05/2022,5.000000,Actual
Player 5,Cardio,27/05/2022,4.000000,Actual
Player 5,Cardio,30/05/2022,6.000000,Actual
Player 5,Cardio,31/05/2022,6.000000,Carried over
Player 5,Cardio,01/06/2022,10.000000,Actual
Player 5,Cardio,02/06/2022,7.000000,Actual
Player 5,Cardio,03/06/2022,3.000000,Actual
Player 5,Cardio,06/06/2022,3.000000,Carried over
Player 5,Cardio,07/06/2022,9.000000,Actual
Player 5,Cardio,08/06/2022,3.000000,Actual
Player 5,Cardio,09/06/2022,3.000000,Actual
Player 5,Cardio,10/06/2022,6.000000,Actual
Player 5,Cardio,13/06/2022,6.000000,Carried over
Player 5,Cardio,14/06/2022,3.000000,Actual
Player 5,Cardio,15/06/2022,3.000000,Carried over
Player 5,Cardio,16/06/2022,5.000000,Actual
Player 5,Cardio,17/06/2022,6.000000,Actual
Player 5,Cardio,20/06/2022,6.000000,Carried over
Player 5,Cardio,21/06/2022,10.000000,Actual
Player 5,Cardio,22/06/2022,6.000000,Actual
Player 5,Cardio,23/06/2022,4.000000,Actual
Player 5,Cardio,24/06/2022,4.000000,Carried over
Player 5,Cardio,27/06/2022,6.000000,Actual
Player 5,Cardio,28/06/2022,8.000000,Actual
Player 5,Cardio,29/06/2022,8.000000,Carried over
Player 5,Cardio,30/06/2022,8.000000,Carried over
Player 5,Cardio,01/07/2022,8.000000,Actual
Player 5,Cardio,04/07/2022,4.000000,Actual
Player 5,Cardio,05/07/2022,10.000000,Actual
Player 5,Cardio,06/07/2022,10.000000,Carried over
Player 5,Cardio,07/07/2022,5.000000,Actual
Player 5,Cardio,08/07/2022,7.000000,Actual
Player 5,Cardio,11/07/2022,4.000000,Actual
Player 5,Cardio,12/07/2022,5.000000,Actual
Player 5,Cardio,13/07/2022,10.000000,Actual
Player 5,Cardio,14/07/2022,8.000000,Actual
Player 5,Cardio,15/07/2022,3.000000,Actual
Player 5,Cardio,18/07/2022,4.000000,Actual
Player 5,Cardio,19/07/2022,4.000000,Carried over
Player 5,Cardio,20/07/2022,10.000000,Actual
Player 5,Cardio,21/07/2022,10.000000,Carried over
Player 5,Cardio,22/07/2022,9.000000,Actual
Player 5,Cardio,25/07/2022,9.000000,Carried over
Player 5,Cardio,26/07/2022,9.000000,Carried over
Player 5,Cardio,27/07/2022,9.000000,Carried over
Player 5,Cardio,28/07/2022,3.000000,Actual
Player 5,Cardio,29/07/2022,3.000000,Carried over
Player 6,Strength Building,03/01/2022,7.000000,Actual
Player 6,Strength Building,04/01/2022,9.000000,Actual
Player 6,Strength Building,05/01/2022,7.000000,Actual
Player 6,Strength Building,06/01/2022,7.000000,Carried over
Player 6,Strength Building,07/01/2022,10.000000,Actual
Player 6,Strength Building,10/01/2022,3.000000,Actual
Player 6,Strength Building,11/01/2022,5.000000,Actual
Player 6,Strength Building,12/01/2022,6.000000,Actual
Player 6,Strength Building,13/01/2022,5.000000,Actual
Player 6,Strength Building,14/01/2022,5.000000,Carried over
Player 6,Strength Building,17/01/2022,4.000000,Actual
Player 6,Strength Building,18/01/2022,4.000000,Carried over
Player 6,Strength Building,19/01/2022,6.000000,Actual
Player 6,Strength Building,20/01/2022,6.000000,Carried over
Player 6,Strength Building,21/01/2022,3.000000,Actual
Player 6,Strength Building,24/01/2022,3.000000,Carried over
Player 6,Strength Building,25/01/2022,3.000000,Carried over
Player 6,Strength Building,26/01/2022,10.000000,Actual
Player 6,Strength Building,27/01/2022,4.000000,Actual
Player 6,Strength Building,28/01/2022,4.000000,Carried over
Player 6,Strength Building,31/01/2022,4.000000,Carried over
Player 6,Strength Building,01/02/2022,3.000000,Actual
Player 6,Strength Building,02/02/2022,7.000000,Actual
Player 6,Strength Building,03/02/2022,4.000000,Actual
Player 6,Strength Building,04/02/2022,4.000000,Carried over
Player 6,Strength Building,07/02/2022,6.000000,Actual
Player 6,Strength Building,08/02/2022,6.000000,Carried over
Player 6,Strength Building,09/02/2022,3.000000,Actual
Player 6,Strength Building,10/02/2022,3.000000,Carried over
Player 6,Strength Building,11/02/2022,10.000000,Actual
Player 6,Strength Building,14/02/2022,10.000000,Carried over
Player 6,Strength Building,15/02/2022,4.000000,Actual
Player 6,Strength Building,16/02/2022,4.000000,Carried over
Player 6,Strength Building,17/02/2022,8.000000,Actual
Player 6,Strength Building,18/02/2022,8.000000,Actual
Player 6,Strength Building,21/02/2022,8.000000,Actual
Player 6,Strength Building,22/02/2022,7.000000,Actual
Player 6,Strength Building,23/02/2022,3.000000,Actual
Player 6,Strength Building,24/02/2022,10.000000,Actual
Player 6,Strength Building,25/02/2022,10.000000,Carried over
Player 6,Strength Building,28/02/2022,5.000000,Actual
Player 6,Strength Building,01/03/2022,3.000000,Actual
Player 6,Strength Building,02/03/2022,10.000000,Actual
Player 6,Strength Building,03/03/2022,10.000000,Carried over
Player 6,Strength Building,04/03/2022,5.000000,Actual
Player 6,Strength Building,07/03/2022,8.000000,Actual
Player 6,Strength Building,08/03/2022,8.000000,Carried over
Player 6,Strength Building,09/03/2022,3.000000,Actual
Player 6,Strength Building,10/03/2022,8.000000,Actual
Player 6,Strength Building,11/03/2022,8.000000,Carried over
Player 6,Strength Building,14/03/2022,3.000000,Actual
Player 6,Strength Building,15/03/2022,3.000000,Actual
Player 6,Strength Building,16/03/2022,5.000000,Actual
Player 6,Strength Building,17/03/2022,5.000000,Carried over
Player 6,Strength Building,18/03/2022,5.000000,Carried over
Player 6,Strength Building,21/03/2022,3.000000,Actual
Player 6,Strength Building,22/03/2022,6.000000,Actual
Player 6,Strength Building,23/03/2022,9.000000,Actual
Player 6,Strength Building,24/03/2022,9.000000,Carried over
Player 6,Strength Building,25/03/2022,8.000000,Actual
Player 6,Strength Building,28/03/2022,8.000000,Carried over
Player 6,Strength Building,29/03/2022,8.000000,Carried over
Player 6,Strength Building,30/03/2022,5.000000,Actual
Player 6,Strength Building,31/03/2022,7.000000,Actual
Player 6,Strength Building,01/04/2022,10.000000,Actual
Player 6,Strength Building,04/04/2022,10.000000,Carried over
Player 6,Strength Building,05/04/2022,3.000000,Actual
Player 6,Strength Building,06/04/2022,4.000000,Actual
Player 6,Strength Building,07/04/2022,3.000000,Actual
Player 6,Strength Building,08/04/2022,3.000000,Carried over
Player 6,Strength Building,11/04/2022,10.000000,Actual
Player 6,Strength Building,12/04/2022,3.000000,Actual
Player 6,Strength Building,13/04/2022,3.000000,Carried over
Player 6,Strength Building,14/04/2022,10.000000,Actual
Player 6,Strength Building,15/04/2022,10.000000,Actual
Player 6,Strength Building,18/04/2022,9.000000,Actual
Player 6,Strength Building,19/04/2022,8.000000,Actual
Player 6,Strength Building,20/04/2022,6.000000,Actual
Player 6,Strength Building,21/04/2022,3.000000,Actual
Player 6,Strength Building,22/04/2022,10.000000,Actual
Player 6,Strength Building,25/04/2022,10.000000,Actual
Player 6,Strength Building,26/04/2022,10.000000,Carried over
Player 6,Strength Building,27/04/2022,10.000000,Carried over
Player 6,Strength Building,28/04/2022,5.000000,Actual
Player 6,Strength Building,29/04/2022,10.000000,Actual
Player 6,Strength Building,02/05/2022,4.000000,Actual
Player 6,Strength Building,03/05/2022,4.000000,Carried over
Player 6,Strength Building,04/05/2022,5.000000,Actual
Player 6,Strength Building,05/05/2022,5.000000,Carried over
Player 6,Strength Building,06/05/2022,6.000000,Actual
Player 6,Strength Building,09/05/2022,10.000000,Actual
Player 6,Strength Building,10/05/2022,7.000000,Actual
Player 6,Strength Building,11/05/2022,6.000000,Actual
Player 6,Strength Building,12/05/2022,3.000000,Actual
Player 6,Strength Building,13/05/2022,7.000000,Actual
Player 6,Strength Building,16/05/2022,6.000000,Actual
Player 6,Strength Building,17/05/2022,6.000000,Actual
Player 6,Strength Building,18/05/2022,10.000000,Actual
Player 6,Strength Building,19/05/2022,5.000000,Actual
Player 6,Strength Building,20/05/2022,5.000000,Carried over
Player 6,Strength Building,23/05/2022,5.000000,Carried over
Player 6,Strength Building,24/05/2022,5.000000,Carried over
Player 6,Strength Building,25/05/2022,5.000000,Carried over
Player 6,Strength Building,26/05/2022,5.000000,Actual
Player 6,Strength Building,27/05/2022,8.000000,Actual
Player 6,Strength Building,30/05/2022,3.000000,Actual
Player 6,Strength Building,31/05/2022,10.000000,Actual
Player 6,Strength Building,01/06/2022,10.000000,Carried over
Player 6,Strength Building,02/06/2022,7.000000,Actual
Player 6,Strength Building,03/06/2022,8.000000,Actual
Player 6,Strength Building,06/06/2022,8.000000,Carried over
Player 6,Strength Building,07/06/2022,8.000000,Carried over
Player 6,Strength Building,08/06/2022,8.000000,Actual
Player 6,Strength Building,09/06/2022,8.000000,Carried over
Player 6,Strength Building,10/06/2022,4.000000,Actual
Player 6,Strength Building,13/06/2022,6.000000,Actual
Player 6,Strength Building,14/06/2022,7.000000,Actual
Player 6,Strength Building,15/06/2022,8.000000,Actual
Player 6,Strength Building,16/06/2022,3.000000,Actual
Player 6,Strength Building,17/06/2022,4.000000,Actual
Player 6,Strength Building,20/06/2022,10.000000,Actual
Player 6,Strength Building,21/06/2022,4.000000,Actual
Player 6,Strength Building,22/06/2022,4.000000,Actual
Player 6,Strength Building,23/06/2022,8.000000,Actual
Player 6,Strength Building,24/06/2022,5.000000,Actual
Player 6,Strength Building,27/06/2022,4.000000,Actual
Player 6,Strength Building,28/06/2022,4.000000,Carried over
Player 6,Strength Building,29/06/2022,4.000000,Carried over
Player 6,Strength Building,30/06/2022,5.000000,Actual
Player 6,Strength Building,01/07/2022,10.000000,Actual
Player 6,Strength Building,04/07/2022,10.000000,Actual
Player 6,Strength Building,05/07/2022,9.000000,Actual
Player 6,Strength Building,06/07/2022,4.000000,Actual
Player 6,Strength Building,07/07/2022,6.000000,Actual
Player 6,Strength Building,08/07/2022,6.000000,Carried over
Player 6,Strength Building,11/07/2022,6.000000,Carried over
Player 6,Strength Building,12/07/2022,10.000000,Actual
Player 6,Strength Building,13/07/2022,10.000000,Actual
Player 6,Strength Building,14/07/2022,5.000000,Actual
Player 6,Strength Building,15/07/2022,5.000000,Carried over
Player 6,Strength Building,18/07/2022,7.000000,Actual
Player 6,Strength Building,19/07/2022,8.000000,Actual
Player 6,Strength Building,20/07/2022,8.000000,Carried over
Player 6,Strength Building,21/07/2022,6.000000,Actual
Player 6,Strength Building,22/07/2022,4.000000,Actual
Player 6,Strength Building,25/07/2022,5.000000,Actual
Player 6,Strength Building,26/07/2022,8.000000,Actual
Player 6,Strength Building,27/07/2022,8.000000,Carried over
Player 6,Strength Building,28/07/2022,8.000000,Carried over
Player 6,Strength Building,29/07/2022,6.000000,Actual
Player 6,Agility,03/01/2022,6.000000,Actual
Player 6,Agility,04/01/2022,6.000000,Carried over
Player 6,Agility,05/01/2022,6.000000,Carried over
Player 6,Agility,06/01/2022,5.000000,Actual
Player 6,Agility,07/01/2022,7.000000,Actual
Player 6,Agility,10/01/2022,8.000000,Actual
Player 6,Agility,11/01/2022,3.000000,Actual
Player 6,Agility,12/01/2022,6.000000,Actual
Player 6,Agility,13/01/2022,6.000000,Actual
Player 6,Agility,14/01/2022,10.000000,Actual
Player 6,Agility,17/01/2022,7.000000,Actual
Player 6,Agility,18/01/2022,7.000000,Carried over
Player 6,Agility,19/01/2022,5.000000,Actual
Player 6,Agility,20/01/2022,3.000000,Actual
Player 6,Agility,21/01/2022,3.000000,Carried over
Player 6,Agility,24/01/2022,3.000000,Carried over
Player 6,Agility,25/01/2022,3.000000,Actual
Player 6,Agility,26/01/2022,7.000000,Actual
Player 6,Agility,27/01/2022,7.000000,Carried over
Player 6,Agility,28/01/2022,3.000000,Actual
Player 6,Agility,31/01/2022,6.000000,Actual
Player 6,Agility,01/02/2022,7.000000,Actual
Player 6,Agility,02/02/2022,8.000000,Actual
Player 6,Agility,03/02/2022,8.000000,Carried over
Player 6,Agility,04/02/2022,8.000000,Carried over
Player 6,Agility,07/02/2022,3.000000,Actual
Player 6,Agility,08/02/2022,3.000000,Carried over
Player 6,Agility,09/02/2022,5.000000,Actual
Player 6,Agility,10/02/2022,6.000000,Actual
Player 6,Agility,11/02/2022,6.000000,Carried over
Player 6,Agility,14/02/2022,6.000000,Carried over
Player 6,Agility,15/02/2022,5.000000,Actual
Player 6,Agility,16/02/2022,5.000000,Carried over
Player 6,Agility,17/02/2022,5.000000,Carried over
Player 6,Agility,18/02/2022,5.000000,Carried over
Player 6,Agility,21/02/2022,8.000000,Actual
Player 6,Agility,22/02/2022,8.000000,Carried over
Player 6,Agility,23/02/2022,8.000000,Carried over
Player 6,Agility,24/02/2022,8.000000,Carried over
Player 6,Agility,25/02/2022,10.000000,Actual
Player 6,Agility,28/02/2022,4.000000,Actual
Player 6,Agility,01/03/2022,4.000000,Carried over
Player 6,Agility,02/03/2022,4.000000,Carried over
Player 6,Agility,03/03/2022,10.000000,Actual
Player 6,Agility,04/03/2022,9.000000,Actual
Player 6,Agility,07/03/2022,10.000000,Actual
Player 6,Agility,08/03/2022,10.000000,Carried over
Player 6,Agility,09/03/2022,6.000000,Actual
Player 6,Agility,10/03/2022,8.000000,Actual
Player 6,Agility,11/03/2022,8.000000,Carried over
Player 6,Agility,14/03/2022,8.000000,Actual
Player 6,Agility,15/03/2022,7.000000,Actual
Player 6,Agility,16/03/2022,5.000000,Actual
Player 6,Agility,17/03/2022,7.000000,Actual
Player 6,Agility,18/03/2022,9.000000,Actual
Player 6,Agility,21/03/2022,5.000000,Actual
Player 6,Agility,22/03/2022,4.000000,Actual
Player 6,Agility,23/03/2022,8.000000,Actual
Player 6,Agility,24/03/2022,8.000000,Carried over
Player 6,Agility,25/03/2022,8.000000,Carried over
Player 6,Agility,28/03/2022,8.000000,Carried over
Player 6,Agility,29/03/2022,4.000000,Actual
Player 6,Agility,30/03/2022,6.000000,Actual
Player 6,Agility,31/03/2022,6.000000,Carried over
Player 6,Agility,01/04/2022,9.000000,Actual
Player 6,Agility,04/04/2022,5.000000,Actual
Player 6,Agility,05/04/2022,5.000000,Carried over
Player 6,Agility,06/04/2022,6.000000,Actual
Player 6,Agility,07/04/2022,4.000000,Actual
Player 6,Agility,08/04/2022,4.000000,Carried over
Player 6,Agility,11/04/2022,4.000000,Actual
Player 6,Agility,12/04/2022,3.000000,Actual
Player 6,Agility,13/04/2022,3.000000,Actual
Player 6,Agility,14/04/2022,3.000000,Carried over
Player 6,Agility,15/04/2022,7.000000,Actual
Player 6,Agility,18/04/2022,7.000000,Carried over
Player 6,Agility,19/04/2022,4.000000,Actual
Player 6,Agility,20/04/2022,6.000000,Actual
Player 6,Agility,21/04/2022,6.000000,Carried over
Player 6,Agility,22/04/2022,6.000000,Carried over
Player 6,Agility,25/04/2022,7.000000,Actual
