Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Jigsaw,JigsawCompanyId,CleanStatus,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,CustomerPriority__c,SLA__c,Active__c,NumberofLocations__c,UpsellOpportunity__c,SLASerialNumber__c,SLAExpirationDate__c,Segment__c
0018d00000Ggww4AAB,False,,Payne411 Inc,Customer,,,,VT,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggww4AAB,64929,Communications,2000000,8000,,,,,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,SMB
0018d00000Ggww5AAB,False,,Rodriquez412 Inc,Customer,,,,IN,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggww5AAB,64991,Banking,2000000,8000,,,,,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,07/09/2029,,,,,Pending,Web,,,,,,,,,,,,,,,SMB
0018d00000Ggww6AAB,False,,Hawkins413 Inc,Partner,,,,,,Normway,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggww6AAB,66110,Banking,2000000,8000,,,,,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Public Relations,,,,,,,,,,,,,,,ESMB
0018d00000Ggww7AAB,False,,Stone414 Inc,Partner,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggww7AAB,64191,Communications,2000000,8000,,,,,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,SMB
0018d00000Ggww8AAB,False,,Daniel415 Inc,Customer,,,,,,Brazil,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggww8AAB,64192,Technology,2000000,8000,,,,,0058d000004QHaoAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,SMB
0018d00000Ggww9AAB,False,,West416 Inc,Customer,,,,,,United Kingdom,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggww9AAB,64205,Energy,2000000,8000,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,07/08/2029,,,,,Pending,Advertisement,,,,,,,,,,,,,,,SMB
0018d00000GgwwAAAR,False,,Wells417 Inc,Customer,,,,,,Hong Kong,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwAAAR,64929,Manufacturing,2000000,8000,,,,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,SMB
0018d00000GgwwBAAR,False,,Tyler418 Inc,Partner,,,,PA,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwBAAR,64991,Electronics,2000000,8000,,,,,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,ESMB
0018d00000GgwwCAAR,False,,Joseph419 Inc,Customer,,,,CA,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwCAAR,66110,Energy,2000000,8000,,,,,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,SMB
0018d00000GgwwDAAR,False,,Curry420 Inc,Customer,,,,,,Turkey,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwDAAR,64191,Media,2000000,8000,,,,,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,SMB
0018d00000GgwwEAAR,False,,Wagner421 Inc,Customer,,,,MO,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwEAAR,64192,Education,2000000,8000,,,,,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,COMM
0018d00000GgwwFAAR,False,,Rodriguez422 Inc,Customer,,,,SC,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwFAAR,64205,Electronics,2000000,8000,,,,,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,15/08/2029,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,GB
0018d00000GgwzMAAR,False,,McGuire26 Inc,Partner,,,,LA,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzMAAR,27200,Energy,2000000,4000,,,,,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,MM
0018d00000GgwzNAAR,False,,Dennis27 Inc,Partner,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzNAAR,27310,Media,2000000,4000,,,,,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Public Relations,,,,,,,,,,,,,,,COMM
0018d00000GgwzOAAR,False,,Cohen28 Inc,Customer,,,,,,China,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzOAAR,27320,Retail,2000000,4000,,,,,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,10/07/2029,,,,,Pending,Advertisement,,,,,,,,,,,,,,,GB
0018d00000GgwzPAAR,False,,Reid29 Inc,Customer,,,,MN,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzPAAR,27330,Biotechnology,2000000,4000,,,,,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Seminar - Internal,,,,,,,,,,,,,,,SMB
0018d00000GgwzQAAR,False,,Francis30 Inc,Customer,,,,VA,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzQAAR,26400,Biotechnology,2000000,4000,,,,,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,MM
0018d00000GgwzRAAR,False,,Long31 Inc,Customer,,,,MN,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzRAAR,26511,Consulting,2000000,4000,,,,,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,COMM
0018d00000GgwzSAAR,False,,Peterson32 Inc,Customer,,,,,,Sweden,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzSAAR,26512,Retail,2000000,4000,,,,,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,ESMB
0018d00000GgwzTAAR,False,,Graves33 Inc,Customer,,,,ID,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzTAAR,27110,Telecommunications,2000000,4000,,,,,0058d000004QHaoAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,12/08/2029,,,,,Pending,Seminar - Internal,,,,,,,,,,,,,,,MM
0018d00000GgwzUAAR,False,,Vasquez34 Inc,Customer,,,,KY,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzUAAR,27120,Technology,2000000,4000,,,,,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,MM
0018d00000GgwzVAAR,False,,Silva35 Inc,Partner,,,,,,France,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzVAAR,27200,Telecommunications,2000000,4000,,,,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
0018d00000GgwzWAAR,False,,Soto36 Inc,Customer,,,,MO,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzWAAR,35110,Healthcare,2000000,4000,,,,,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,ESMB
0018d00000GgwzXAAR,False,,Delgado37 Inc,Customer,,,,,,Denmark,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzXAAR,35120,Education,2000000,4000,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,ENT
0018d00000GgwzYAAR,False,,Gutierrez38 Inc,Customer,,,,,,Singapore,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzYAAR,35130,Technology,2000000,4000,,,,,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,ESMB
0018d00000GgwzZAAR,False,,Greer39 Inc,Partner,,,,,,Normway,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzZAAR,35140,Biotechnology,2000000,4000,,,,,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,COMM
0018d00000Ggwu5AAB,False,,McCarthy162 Inc,Partner,,,,,,Korea,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggwu5AAB,1610,Technology,1000000,5000,,,,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,15/09/2029,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
0018d00000Ggwu6AAB,False,,Lopez363 Inc,Customer,,,,,,Russian,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggwu6AAB,1629,Media,1000000,5000,,,,,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,MM
0018d00000Ggwu7AAB,False,,Ross364 Inc,Customer,,,,,,Normway,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggwu7AAB,2400,Insurance,1000000,5000,,,,,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Public Relations,,,,,,,,,,,,,,,MM
0018d00000Ggwu8AAB,False,,Luna365 Inc,Partner,,,,WV,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggwu8AAB,74100,Banking,1000000,5000,,,,,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,ESMB
0018d00000Ggwu9AAB,False,,Moreno366 Inc,Customer,,,,NY,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggwu9AAB,47710,Technology,1000000,5000,,,,,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,ENT
0018d00000GgwuAAAR,False,,Clarke367 Inc,Customer,,,,,,Turkey,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuAAAR,47721,Healthcare,1000000,5000,,,,,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,MM
0018d00000GgwuBAAR,False,,Dunn368 Inc,Customer,,,,ID,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuBAAR,47722,Biotechnology,1000000,5000,,,,,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,COMM
0018d00000GgwuCAAR,False,,Coleman369 Inc,Customer,,,,CO,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuCAAR,74100,Media,1000000,5000,,,,,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,MM
0018d00000GgwuDAAR,False,,Beck370 Inc,Customer,,,,,,Hong Kong,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuDAAR,47710,Finance,1000000,5000,,,,,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,GB
0018d00000GgwwGAAR,False,,Wells423 Inc,Customer,,,,NV,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwGAAR,64929,Banking,2000000,8000,,,,,0058d000004QHaYAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,COMM
0018d00000GgwwHAAR,False,,Larson424 Inc,Customer,,,,UT,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwHAAR,64991,Electronics,2000000,8000,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,ESMB
0018d00000GgwwIAAR,False,,Davis425 Inc,Customer,,,,WY,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwIAAR,66110,Biotechnology,2000000,8000,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,COMM
0018d00000GgwwJAAR,False,,Abbott426 Inc,Partner,,,,,,Sweden,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwJAAR,21100,Healthcare,2000000,8000,,,,,0058d000004QHaoAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,SMB
0018d00000GgwwKAAR,False,,Garza427 Inc,Partner,,,,,,Turkey,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwKAAR,72110,Energy,2000000,8000,,,,,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,COMM
0018d00000GgwwLAAR,False,,Sparks428 Inc,Customer,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwLAAR,21100,Healthcare,2000000,8000,,,,,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,GB
0018d00000GgwwMAAR,False,,Fletcher429 Inc,Customer,,,,,,Germany,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwMAAR,72110,Retail,2000000,8000,,,,,0058d000004QHaoAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,05/08/2029,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
0018d00000GgwwNAAR,False,,Morris430 Inc,Partner,,,,ND,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwNAAR,21100,Banking,2000000,8000,,,,,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,ESMB
0018d00000GgwwOAAR,False,,James431 Inc,Customer,,,,,,Singapore,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwOAAR,72110,Engineering,2000000,8000,,,,,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,21/09/2029,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,GB
0018d00000GgwwPAAR,False,,Newman432 Inc,Customer,,,,NM,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwPAAR,21100,Technology,2000000,8000,,,,,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Seminar - Internal,,,,,,,,,,,,,,,MM
0018d00000GgwwQAAR,False,,Duncan433 Inc,Customer,,,,MI,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwQAAR,72110,Telecommunications,2000000,8000,,,,,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,22/07/2029,,,,,Pending,Advertisement,,,,,,,,,,,,,,,COMM
0018d00000GgwwRAAR,False,,Edwards434 Inc,Partner,,,,IN,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwRAAR,21100,Transportation,2000000,8000,,,,,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Seminar - Internal,,,,,,,,,,,,,,,COMM
0018d00000GgwwSAAR,False,,Roberson601 Inc,Partner,,,,,,Belgium,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwSAAR,72110,Technology,2000000,8000,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,28/07/2029,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,ENT
0018d00000GgwwTAAR,False,,McCarthy602 Inc,Partner,,,,,,Hong Kong,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwTAAR,21100,Healthcare,2000000,8000,,,,,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,SMB
0018d00000GgwwUAAR,False,,Chavez603 Inc,Partner,,,,,,China,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwUAAR,72110,Insurance,2000000,8000,,,,,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
0018d00000GgwwVAAR,False,,Reed604 Inc,Customer,,,,,,Germany,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwVAAR,21100,Media,2000000,8000,,,,,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,GB
0018d00000GgwwWAAR,False,,Lopez605 Inc,Customer,,,,AL,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwWAAR,72110,Banking,2000000,8000,,,,,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,GB
0018d00000GgwwXAAR,False,,Davidson606 Inc,Customer,,,,,,Switzerland,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwXAAR,21100,Healthcare,2000000,8000,,,,,0058d000004QHaYAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,24/08/2029,,,,,Pending,Partner,,,,,,,,,,,,,,,GB
0018d00000GgwwYAAR,False,,Hayes607 Inc,Customer,,,,,,Turkey,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwwYAAR,72110,Insurance,2000000,8000,,,,,0058d000004QHamAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,MM
0018d00000GgwzaAAB,False,,Webster40 Inc,Customer,,,,,,Thailand,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzaAAB,35210,Consulting,2000000,4000,,,,,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Public Relations,,,,,,,,,,,,,,,COMM
0018d00000GgwzbAAB,False,,Morales41 Inc,Partner,,,,TN,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzbAAB,35208,Banking,2000000,4000,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,26/08/2029,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,COMM
0018d00000GgwzcAAB,False,,Adkins42 Inc,Customer,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzcAAB,35230,Utilities,2000000,4000,,,,,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,MM
0018d00000GgwzdAAB,False,,Carr43 Inc,Customer,,,,,,Australia,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzdAAB,35252,Apparel,2000000,4000,,,,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,MM
0018d00000GgwzeAAB,False,,Bennett44 Inc,Partner,,,,DE,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzeAAB,35274,Manufacturing,2000000,4000,,,,,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Seminar - Internal,,,,,,,,,,,,,,,SMB
0018d00000GgwzfAAB,False,,Alvarez45 Inc,Partner,,,,,,Switzerland,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzfAAB,35296,Education,2000000,4000,,,,,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,SMB
0018d00000GgwzgAAB,False,,Lawrence46 Inc,Customer,,,,,,Normway,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzgAAB,35318,Manufacturing,2000000,4000,,,,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Public Relations,,,,,,,,,,,,,,,SMB
0018d00000GgwzhAAB,False,,Casey47 Inc,Customer,,,,,,Spain,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzhAAB,35340,Education,800000,500,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,ESMB
0018d00000GgwziAAB,False,,Gutierrez48 Inc,Customer,,,,RI,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwziAAB,35362,Telecommunications,800000,500,,,,,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,MM
0018d00000GgwzjAAB,False,,West49 Inc,Partner,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzjAAB,35384,Apparel,800000,500,,,,,0058d000004QHamAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,05/08/2029,,,,,Pending,Trade Show,,,,,,,,,,,,,,,SMB
0018d00000GgwzkAAB,False,,Lawrence50 Inc,Customer,,,,,,Normway,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwzkAAB,35406,Technology,800000,500,,,,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
